index,name,price,url,category
5639,Used Clothes,₹320/ Piece,https://www.indiamart.com/proddetail/used-clothes-21874741173.html?pos=2&kwd=used,Used Clothes
5640,Cotton fabric Multicolor Ladies Used Purse,₹100/ Piece,https://www.indiamart.com/proddetail/ladies-used-purse-2851485261655.html?pos=3&kwd=used,Used Clothes
5641,"Plastic Bottom Hanger, For Used In Garment Shops",₹5/ Piece,https://www.indiamart.com/proddetail/bottom-hanger-9555847373.html?pos=5&kwd=used,Used Clothes
5642,Used Imported Clothes,₹1/ KG,,Used Clothes
5643,"Unisex Cotton Buy Online Used Cloths in Africa, ASIA,, For Textile Industry",₹120/ Kg,https://www.indiamart.com/proddetail/buy-online-used-cloths-in-africa-asia-2852091499197.html?pos=7&kwd=used,Used Clothes
5644,Korea Second Hand bale used clothing,₹80/ Kg,https://www.indiamart.com/proddetail/korea-second-hand-bale-used-clothing-25460417448.html?pos=8&kwd=used,Used Clothes
5645,Jacket Used Clothes,₹260/ Kg,https://www.indiamart.com/proddetail/used-clothes-24481411688.html?pos=9&kwd=used,Used Clothes
5646,Second hand Used Kurti,₹10/ Piece,https://www.indiamart.com/proddetail/second-hand-used-kurti-13473355097.html?pos=11&kwd=used,Used Clothes
5647,4782 5Layer Folding Cloth Hanger used for holding and carrying cloth stuffs and items etc.,₹738,https://www.indiamart.com/proddetail/4782-5layer-folding-cloth-hanger-used-for-holding-and-carrying-cloth-stuffs-and-items-etc-2851748956973.html?pos=13&kwd=used,Used Clothes
5649,"MHE Hand Painted Fish Cloth Hanger, Flip Top Bottle, 30 Ml",₹350/ Piece,https://www.indiamart.com/proddetail/hand-painted-fish-cloth-hanger-4281415888.html?pos=15&kwd=used,Used Clothes
5650,Silver Stainless Steel Ceiling Clothes Hanger (Free Worldwide Shipping),"₹3,000/ Piece",https://www.indiamart.com/proddetail/stainless-steel-ceiling-clothes-hanger-free-worldwide-shipping-23901913412.html?pos=16&kwd=used,Used Clothes
5651,"BASTAR ARTS Silver Wrought Iron Bird Key Hanger, For Home",₹400/ Piece,https://www.indiamart.com/proddetail/wrought-iron-bird-key-hanger-25772615233.html?pos=17&kwd=used,Used Clothes
5652,Glorious Hanger for Home,₹10/ Unit,https://www.indiamart.com/proddetail/glorious-hanger-22284164048.html?pos=18&kwd=used,Used Clothes
5653,"Priyanka Overseas Wooden Cap Hanger And Coat Hanger, For Govt offices, Brown","₹6,500/ Piece",https://www.indiamart.com/proddetail/cap-hanger-and-coat-hanger-2850217473933.html?pos=19&kwd=used,Used Clothes
5654,"White Plastic Anti Theft Hanger Rings, For Home",₹25/ Onwards,https://www.indiamart.com/proddetail/anti-theft-hanger-rings-14126479755.html?pos=20&kwd=used,Used Clothes
5655,"stainless steel & mild steel Brown Powder Coated Hanger, For doors",₹25/ Piece,https://www.indiamart.com/proddetail/brown-powder-coated-hanger-14194042930.html?pos=21&kwd=used,Used Clothes
5656,Silver Luxury Ceiling Cloth Drying Rack,₹599/ Piece,https://www.indiamart.com/proddetail/luxury-ceiling-cloth-drying-rack-22842015873.html?pos=22&kwd=used,Used Clothes
5657,PVC Metal Wire Hanger,₹20/ Piece,https://www.indiamart.com/proddetail/metal-wire-hanger-7065412012.html?pos=23&kwd=used,Used Clothes
5658,39.4 cm Assorted Yugen Plastic Hanger,₹124/ Dozen,https://www.indiamart.com/proddetail/yugen-plastic-hanger-25229110712.html?pos=25&kwd=used,Used Clothes
5659,Cloth Hanger,₹16/ Piece,https://www.indiamart.com/proddetail/cloth-hanger-2848954411648.html?pos=26&kwd=used,Used Clothes
5660,"Natural Wooden Hanger, For Hanging Clothes",₹30/ Piece,https://www.indiamart.com/proddetail/wooden-hanger-26228520688.html?pos=27&kwd=used,Used Clothes
5661,Designer Wooden Hanger,₹65/ Piece,https://www.indiamart.com/proddetail/designer-wooden-hanger-8056735573.html?pos=28&kwd=used,Used Clothes
5665,Pankaj Plast PL Series Plastic Hanger for Cloth Hanging,₹10/ Piece,https://www.indiamart.com/proddetail/pl-series-plastic-hanger-21312972548.html?pos=29&kwd=used,Used Clothes
5666,Foldable shoe hanger,₹40/ Piece,https://www.indiamart.com/proddetail/foldable-shoe-hanger-20514631255.html?pos=31&kwd=used,Used Clothes
5667,9 Hole Plastic Hanger Hanging Hook Indoor Wardrobe Clothes Organization Storage,₹12/ Piece,https://www.indiamart.com/proddetail/9-hole-plastic-hanger-hanging-hook-indoor-wardrobe-clothes-organization-storage-23934735462.html?pos=32&kwd=used,Used Clothes
5668,SAAMU Natural Plastic Cloth Hanging Clips,₹114/ Piece,https://www.indiamart.com/proddetail/plastic-cloth-hanging-clips-22947621488.html?pos=33&kwd=used,Used Clothes
5669,"SS Retail Clothing Hanger Stand, For Shopping Mall",₹150/ Piece,https://www.indiamart.com/proddetail/retail-clothing-hanger-stand-2835209691.html?pos=34&kwd=used,Used Clothes
5670,"White Ceramic Iron Blue Pottery ceramic key/clothe Hanger, Wall Mounting, Size: 2"" Inch",₹90/ Piece,https://www.indiamart.com/proddetail/ceramic-iron-blue-pottery-ceramic-key-clothe-hanger-22685369548.html?pos=35&kwd=used,Used Clothes
5671,Stainless Steel 6 Pin Red L Cloth Hanger,₹84/ Piece,https://www.indiamart.com/proddetail/stainless-steel-6-pin-red-l-cloth-hanger-2850486684473.html?pos=36&kwd=used,Used Clothes
5672,"Black 1432 Portable & Foldable Multicolor Plastic Hangers (1pc), For Cloth Hanging",₹12/ Piece,https://www.indiamart.com/proddetail/1432-portable-foldable-multicolor-plastic-hangers-1pc-24224312573.html?pos=37&kwd=used,Used Clothes
5673,Mixed Stainless Steel Pant Hangers,₹76/ Piece,https://www.indiamart.com/proddetail/pant-hangers-24179391430.html?pos=38&kwd=used,Used Clothes
5674,Natural Wooden Bamboo Clothes Hangers,₹540/ Piece,https://www.indiamart.com/proddetail/bamboo-clothes-hangers-2850231904773.html?pos=39&kwd=used,Used Clothes
5675,"Mix Plastic 5 Layer Multipurpose Multi-Layer Hangers for Clothes, Size: 12-12-12",₹10.50/ Piece,https://www.indiamart.com/proddetail/mix-plastic-5-layer-multipurpose-multi-layer-hangers-for-clothes-size-12-12-12-26308370688.html?pos=40&kwd=used,Used Clothes
5676,SURYA INDUSTRIES Black Rubber Hanger,₹68/ Piece,https://www.indiamart.com/proddetail/rubber-hanger-4249629455.html?pos=41&kwd=used,Used Clothes
5677,Multicolor Plastic Space Saver Clothes Hanger,₹15/ Piece,https://www.indiamart.com/proddetail/space-saver-clothes-hanger-23693044373.html?pos=42&kwd=used,Used Clothes
5681,"Silver Almunium & SS Hanger, For Home,Hotel",₹11/ Piece,https://www.indiamart.com/proddetail/almunium-ss-hanger-26224822891.html?pos=43&kwd=used,Used Clothes
5682,"Brown Benzer Hanger connector, For Cloth Hanging",₹3/ Piece,https://www.indiamart.com/proddetail/hanger-connector-26151309448.html?pos=44&kwd=used,Used Clothes
5683,"Stainless Steel Cloth Hanger, Wall Door 4 Pins Hooks for Hanging Clothes",₹120/ Piece,https://www.indiamart.com/proddetail/stainless-steel-cloth-hanger-wall-door-4-pins-hooks-for-hanging-clothes-2851120881791.html?pos=45&kwd=used,Used Clothes
5684,"non Plastic Magic Pant Hanger, For Home, White",₹110/ Piece,https://www.indiamart.com/proddetail/magic-pant-hanger-2850521606762.html?pos=46&kwd=used,Used Clothes
5685,"JAI MAHAVEER Stainless Steel Best Quality Zig-zag Hooks For Photo Frames (photo Frame Accessories), For Home",₹0.60/ Piece,https://www.indiamart.com/proddetail/best-quality-zig-zag-hooks-for-photo-frames-photo-frame-accessories-24931238212.html?pos=47&kwd=used,Used Clothes
5686,SHIRT CLOTH HANGER,₹15/ Number,https://www.indiamart.com/proddetail/shirt-cloth-hanger-19994981291.html?pos=48&kwd=used,Used Clothes
5687,"Plastic White Kids Hanger, For Clothes",₹12/ Piece,https://www.indiamart.com/proddetail/kids-hanger-23238035588.html?pos=49&kwd=used,Used Clothes
5688,Clothes Wooden Hanger,₹69/ Piece,https://www.indiamart.com/proddetail/clothes-wooden-hanger-17773404348.html?pos=50&kwd=used,Used Clothes
5689,Garment Stand Hanger,"₹6,500/ Piece",https://www.indiamart.com/proddetail/garment-stand-hanger-4577806897.html?pos=52&kwd=used,Used Clothes
5690,"Natural wooden multipurpose hangees with clips, For Hanging Clothes",₹45/ Piece,https://www.indiamart.com/proddetail/natural-wooden-multipurpose-hangees-with-clips-24674319030.html?pos=53&kwd=used,Used Clothes
5691,"Wooden Clip Clothes Hanger, For Cloth Hanging",₹85/ Piece,https://www.indiamart.com/proddetail/clip-clothes-hanger-11730091948.html?pos=54&kwd=used,Used Clothes
5692,Stainless Steel Garment Hanger,"₹3,000/ Piece",https://www.indiamart.com/proddetail/stainless-steel-garment-hanger-24036598097.html?pos=55&kwd=used,Used Clothes
5693,SS Cloth Drying Stand,"₹4,999/ Piece",https://www.indiamart.com/proddetail/ss-cloth-drying-stand-20904362930.html?pos=56&kwd=used,Used Clothes
5696,Brown Wooden kot hanger,₹199/ Piece,https://www.indiamart.com/proddetail/wooden-kot-hanger-2851527058462.html?pos=57&kwd=used,Used Clothes
5697,Wooden Hangers,₹40/ Piece,https://www.indiamart.com/proddetail/wooden-hangers-4786771873.html?pos=58&kwd=used,Used Clothes
5698,"AV&T Silver Anti Theft Hanger Rings, For Hotel And Home, Size: 122 Mm",₹30/ Piece,https://www.indiamart.com/proddetail/anti-theft-hanger-rings-7649438830.html?pos=59&kwd=used,Used Clothes
5699,Hanging Italian Plastic Cloth Hanger Blue,₹72/ Piece,https://www.indiamart.com/proddetail/italian-plastic-cloth-hanger-blue-25628493512.html?pos=60&kwd=used,Used Clothes
5700,"Wooden Throw Hanger, For Hanging Clothes",₹32/ Piece,https://www.indiamart.com/proddetail/wooden-throw-hanger-22194345273.html?pos=61&kwd=used,Used Clothes
5701,Toni Plastic Industries Garment Crystal Ring,₹2/ Piece,https://www.indiamart.com/proddetail/garment-crystal-ring-6653350530.html?pos=62&kwd=used,Used Clothes
5702,"Natural Garment Wooden Hangers, For Hanging Clothes",₹40/ Piece,https://www.indiamart.com/proddetail/garment-wooden-hangers-2852107408088.html?pos=63&kwd=used,Used Clothes
5703,"Stainless Steel Silver Full Frame Balcony Ceiling Cloth Dryer, Size: 7 Feet","₹1,930/ Piece",https://www.indiamart.com/proddetail/full-frame-balcony-ceiling-cloth-dryer-23317661773.html?pos=64&kwd=used,Used Clothes
5704,Stainless Steel silver Wall Mounted Cloth Dryer,"₹3,700/ Piece",https://www.indiamart.com/proddetail/wall-mounted-cloth-dryer-23092989812.html?pos=65&kwd=used,Used Clothes
5705,Steel Homwell Pulley Type Cloth Dryer/ Homwell Pulley Cloth Dryer,"₹2,500/ Piece",https://www.indiamart.com/proddetail/homwell-pulley-type-cloth-dryer-homwell-pulley-cloth-dryer-14060742473.html?pos=66&kwd=used,Used Clothes
5706,SS Coat Hanger Stand,"₹2,100/ Piece",https://www.indiamart.com/proddetail/ss-coat-hanger-stand-25068015773.html?pos=69&kwd=used,Used Clothes
5709,"Renit Natural Wood Hotel Wooden Hanger Anti Theft Model, For Hotels",₹150/ Unit,https://www.indiamart.com/proddetail/hotel-wooden-hanger-anti-theft-model-26097206273.html?pos=71&kwd=used,Used Clothes
5710,Non-Slip Velvet Hangers Premium Suit Hangers Ultra Thin Space Saving 360 Degree Swivel Hook-Black,₹35/ Piece,https://www.indiamart.com/proddetail/non-slip-velvet-hangers-premium-suit-hangers-ultra-thin-space-saving-360-degree-swivel-hook-black-2851852999155.html?pos=72&kwd=used,Used Clothes
5711,"Multicolor Plastic Cloth Drying Hanger, 1",₹6/ Piece,https://www.indiamart.com/proddetail/cloth-drying-hanger-23255704888.html?pos=73&kwd=used,Used Clothes
5712,"Stainless Steel Hangers, For cement plant power plant",₹15/ Piece,https://www.indiamart.com/proddetail/stainless-steel-hangers-23737323912.html?pos=74&kwd=used,Used Clothes
5713,"stella impex IRON WALL HANGER, for hangiing pots, Size: Height-24 Length-24cms",₹75/ Piece,https://www.indiamart.com/proddetail/iron-wall-hanger-2850440829073.html?pos=76&kwd=used,Used Clothes
5714,Wooden Ladies Suit Hanger,₹65/ Piece,https://www.indiamart.com/proddetail/ladies-suit-hanger-18377465573.html?pos=77&kwd=used,Used Clothes
5715,"Mild Steel Cloth Dryer Hanging Stand, Shape: Rectangular, Size: 2 X 6 Feet","₹1,500/ Piece",https://www.indiamart.com/proddetail/cloth-dryer-hanging-stand-7453595333.html?pos=78&kwd=used,Used Clothes
5716,"Female Torso Bluestar New Lady Body Hanger, For Garment Shop, Packaging Type: 100 Pieces Per Carton",₹360/ Dozen,https://www.indiamart.com/proddetail/bluestar-new-lady-body-hanger-18078743891.html?pos=79&kwd=used,Used Clothes
5717,Steel Soffitto 200 cm Ceiling Clothes Dryer,"₹1,864/ Piece",https://www.indiamart.com/proddetail/soffitto-200-ceiling-clothes-dryer-20806918988.html?pos=80&kwd=used,Used Clothes
5718,"Mix Benzer Plastic Clothes Hanger, For Cloth Hanging",₹9/ Piece,https://www.indiamart.com/proddetail/plastic-clothes-hanger-24413265397.html?pos=81&kwd=used,Used Clothes
5719,Garment Hanger Card,₹2.75/ Piece,https://www.indiamart.com/proddetail/garment-hanger-card-6682856288.html?pos=82&kwd=used,Used Clothes
5720,"SOFIA White Plastic Kids Cloth Hanger, For Children Clothes",₹96/ Dozen,https://www.indiamart.com/proddetail/plastic-kids-cloth-hanger-27620381191.html?pos=83&kwd=used,Used Clothes
5721,"Gray Cardboard Hanger, For hanging cloths",₹10/ Piece,https://www.indiamart.com/proddetail/cardboard-hanger-22474570248.html?pos=84&kwd=used,Used Clothes
5724,"White Plastic Leggings / Vest Hanger, For Cloth Hanging, Size: 40 X 18 X 10 mm",₹0.34/ Piece,https://www.indiamart.com/proddetail/leggings-vest-hanger-25682503248.html?pos=85&kwd=used,Used Clothes
5725,"Dhanwati White Belt Hangers, For Commercial",₹2/ Piece,https://www.indiamart.com/proddetail/belt-hangers-9935545755.html?pos=86&kwd=used,Used Clothes
5726,Plastic Clothes Hanger,₹10/ Piece,https://www.indiamart.com/proddetail/plastic-clothes-hanger-11928120388.html?pos=88&kwd=used,Used Clothes
5727,"Donracks Stainless Steel Four Way Garment Display Hanger, For Retail Store,Shopping Mall etc","₹19,000/ Piece",https://www.indiamart.com/proddetail/four-way-garment-display-hanger-20706075555.html?pos=90&kwd=used,Used Clothes
5728,"Stainless Steel Falling Hanger, Size: 20mm",₹250/ Unit,https://www.indiamart.com/proddetail/falling-hanger-15842001762.html?pos=91&kwd=used,Used Clothes
5729,HANGAR,₹310/ Pack,https://www.indiamart.com/proddetail/hangar-23526892491.html?pos=92&kwd=used,Used Clothes
5730,"Metal Double Pole Hanger Garment Rack (Hanger_White), Packaging Type: Box, Size: Standard",₹780/ Piece,https://www.indiamart.com/proddetail/double-pole-hanger-garment-rack-hanger-white-26354391648.html?pos=93&kwd=used,Used Clothes
5731,Retractable Cloth Liners,₹890/ Piece,https://www.indiamart.com/proddetail/retractable-cloth-liners-22210238648.html?pos=94&kwd=used,Used Clothes
5732,"DHRUV Plastic 9 Hall Hanger, For keep Clothes, Pink",₹11/ Piece,https://www.indiamart.com/proddetail/9-hall-hanger-27135393333.html?pos=96&kwd=used,Used Clothes
5733,"Plastic Hanging Display Clip Strips, For Supermarkets, White",₹15/ Piece,https://www.indiamart.com/proddetail/plastic-hanging-display-clip-strips-8645520991.html?pos=97&kwd=used,Used Clothes
5734,"Multicolor Plastic Clothes Hanger, For Cloth Hanging",₹40/ Piece,https://www.indiamart.com/proddetail/clothes-hanger-22262491530.html?pos=98&kwd=used,Used Clothes
5737,"Natural Wooden Cloth Hanger, For Hanging Clothes",₹65/ Piece,https://www.indiamart.com/proddetail/wooden-cloth-hanger-26750137333.html?pos=99&kwd=used,Used Clothes
5738,"Natural Wooden Hanger with Plastic Grip, For Cloth Hanging",₹35/ piece,https://www.indiamart.com/proddetail/hanger-with-plastic-grip-7421702133.html?pos=100&kwd=used,Used Clothes
5739,"Stainless Steel Way And Coat Hanger Stand, For Retail Store, Gray","₹3,250/ Onwards",https://www.indiamart.com/proddetail/way-and-coat-hanger-stand-2089313488.html?pos=101&kwd=used,Used Clothes
5740,"Plastic Clip Hanger, For Clothes Hanging",₹35/ Piece,https://www.indiamart.com/proddetail/plastic-clip-hanger-18351101288.html?pos=102&kwd=used,Used Clothes
5741,"Multicolor plastic hook New Folding Hanger, For Cloth Hanging, Packaging Type: Box",₹20/ Piece,https://www.indiamart.com/proddetail/new-folding-hanger-23193921188.html?pos=103&kwd=used,Used Clothes
5742,Stainless Steel Slider Hanger,"₹1,000/ Piece",https://www.indiamart.com/proddetail/stainless-steel-slider-hanger-21285191597.html?pos=105&kwd=used,Used Clothes
5743,Ceiling Hanging Rod 300Mm,₹20/ Piece,https://www.indiamart.com/proddetail/ceiling-hanging-rod-300mm-2851954495273.html?pos=106&kwd=used,Used Clothes
5744,"Aurva White Acrylic Cloth Wall Hanger AK-06, Shape: Rectangular",₹170/ Piece,https://www.indiamart.com/proddetail/acrylic-cloth-wall-hanger-ak-06-21379173155.html?pos=107&kwd=used,Used Clothes
5745,"Pink Iron Fancy Wall Hanger, Shape: Straight",₹80/ Piece,https://www.indiamart.com/proddetail/fancy-wall-hanger-22204172488.html?pos=108&kwd=used,Used Clothes
5746,"Black Metal Hook syga Panda Hanger White, For Cloth Hanging, Packaging Type: Box",₹149/ Piece,https://www.indiamart.com/proddetail/syga-panda-hanger-white-26420292755.html?pos=109&kwd=used,Used Clothes
5747,"Cloth Pin - Clothes Line Clips, Utility Clothes Pegs Hanger, Windproof Clothespin",₹140/ Piece,https://www.indiamart.com/proddetail/cloth-pin-clothes-line-clips-utility-clothes-pegs-hanger-windproof-clothespin-2851483551597.html?pos=110&kwd=used,Used Clothes
5748,SS Cutlery Hanging Rod,₹125/ piece,https://www.indiamart.com/proddetail/ss-cutlery-hanging-rod-13610945762.html?pos=111&kwd=used,Used Clothes
5749,"Techno White Plastic Pant Hanger, For Home",₹98/ Piece,https://www.indiamart.com/proddetail/plastic-pant-hanger-25685460812.html?pos=112&kwd=used,Used Clothes
5751,"Multicolor Plastic Clothes Hanger, For Home, Packaging Type: Sets",₹182/ Dozen,https://www.indiamart.com/proddetail/plastic-clothes-hanger-25333108548.html?pos=113&kwd=used,Used Clothes
5752,NARIYA Wall Hanging Hook Animals Head Shape Decorative Multipurpose for Living Room Hook Organizer,₹999/ Piece,https://www.indiamart.com/proddetail/nariya-wall-hanging-hook-animals-head-shape-decorative-multipurpose-for-living-room-hook-organizer-24602408255.html?pos=114&kwd=used,Used Clothes
