name,price,url,category,metric
Zinc Dust 90-95%,₹372/ kg,https://www.indiamart.com/proddetail/zinc-dust-90-95-20574200762.html,metal-scrap,kg
Pan India Copper Pipe Scrap,₹750/ kg,https://www.indiamart.com/proddetail/copper-pipe-scrap-24401606955.html,metal-scrap,kg
Stainless Steel Scrap,₹200/ kg,https://www.shriambemetal.com/,metal-scrap,kg
Inconel Scrap,"₹4,500/ kg",https://www.indiamart.com/chamunda-industriesmumbai/,metal-scrap,kg
"Sheep scrap, 100 Kg",₹625/ tonne,https://www.indiamart.com/proddetail/sheep-scrap-2851630658888.html,metal-scrap,tonne
SG Iron Scrap,₹21/ kg,https://www.indiamart.com/proddetail/sg-iron-scrap-10881689488.html,metal-scrap,kg
Aluminum Extrusion 6063 Scrap,₹1 lakh/ tonne,https://www.indiamart.com/proddetail/aluminum-extrusion-6063-scrap-19440844491.html,metal-scrap,tonne
Electronic Circuit Board Scrap,₹700/ kg,https://www.indiamart.com/proddetail/electronic-circuit-board-scrap-24149320662.html,metal-scrap,kg
Aluminium Waste Scrap,₹50/ kg,https://www.indiamart.com/proddetail/aluminium-waste-scrap-24787415733.html,metal-scrap,kg
Black Oil Cans Ms Scrape,"₹30,000/ tonne",https://www.indiamart.com/proddetail/ms-scrape-2850464407988.html,metal-scrap,tonne
"Mild Steel Solid MS Scrap, For Metal Industry, Packaging Type: Loose","₹30,000/ tonne",https://www.indiamart.com/proddetail/ms-scrap-2107152348.html,metal-scrap,tonne
Zinc dust CAS No:7440-66-6,"₹1,400/ kg",https://www.indiamart.com/gvsk-pharma/,metal-scrap,kg
Aluminium Taint Tabor Scrap,₹155/ kg,https://www.indiamart.com/proddetail/aluminium-taint-tabor-scrap-2851939855748.html,metal-scrap,kg
"Silver Aluminium Cable Scrap, For Automobile Industry",₹203/ kg,https://www.indiamart.com/proddetail/aluminium-cable-scrap-26910067830.html,metal-scrap,kg
Powder 99 % Zinc Dust,₹72/ kg,https://www.indiamart.com/proddetail/zinc-dust-7101775855.html,metal-scrap,kg
"Cast Iron Scrap, For Foundry Industry",₹39/ kg,https://www.indiamart.com/proddetail/cast-iron-scrap-2852142927397.html,metal-scrap,kg
"Powder 20 To 45 % Zinc Ash, Jumbo Bags","₹1,000/ tonne",https://www.indiamart.com/proddetail/zinc-ash-22879775612.html,metal-scrap,tonne
Brass Honey Scrap,₹550/ kg,https://www.indiamart.com/proddetail/brass-honey-scrap-15538810362.html,metal-scrap,kg
Mangenese Metal Flakes,₹230/ kg,https://www.indiamart.com/proddetail/mangenese-metal-flakes-17783334855.html,metal-scrap,kg
"Stainless Steel Plate Cutting Scrap, Thickness: 5 mm +, 8 Inch",₹145/ kg,https://www.indiamart.com/proddetail/stainless-steel-plate-cutting-scrap-27633437730.html,metal-scrap,kg
"Industrial Iron Scrap, For Metal Industry",₹35/ kg,https://www.indiamart.com/proddetail/industrial-iron-scrap-27105123633.html,metal-scrap,kg
Ferrous Metal Scrap,₹320/ kg,https://www.indiamart.com/bengal-iron-trading-company/,metal-scrap,kg
"Ss Metal Scrap, Bars Offcuts, Material Grade: 2507",₹758/ kg,https://www.indiamart.com/bbsahasons/,metal-scrap,kg
"80 Double Shaft Metal Scrap And Waste, Capacity: 1000MT","₹8,000/ tonne",https://www.indiamart.com/proddetail/metal-scrap-and-waste-22619423112.html,metal-scrap,tonne
Aluminium Scrap,₹70/ kg,https://www.indiamart.com/laxmienterprises-hooghly/,metal-scrap,kg
Ferrous Scrap,"₹35,000/ tonne",https://www.indiamart.com/corpus-management-consultants-private-limited/,metal-scrap,tonne
Zinc Dust,₹145/ kg,https://www.indiamart.com/ambica-chemicals-naiti/,metal-scrap,kg
Durable Copper Wire Scrap,"₹20,000/ tonne",https://www.indiamart.com/unmesha-electricals/,metal-scrap,tonne
Aluminium Wire Scrap,₹52/ kg,https://www.indiamart.com/saha-dresses-hooghly/,metal-scrap,kg
Ms Scrap,₹200/ tonne,https://www.indiamart.com/sujan-enterprise-hooghly/,metal-scrap,tonne
Iron Scrap,₹18/ kg,https://www.indiamart.com/yes-scrap-seller/,metal-scrap,kg
"Iron Scrap, For Metal Industry",₹32/ kg,https://www.indiamart.com/proddetail/iron-scrap-23891026173.html,metal-scrap,kg
Old Brass Scrap,₹460/ kg,https://www.indiamart.com/attar-corporation/,metal-scrap,kg
Ferrous Scrap,"₹35,000/ tonne",https://www.indiamart.com/sixth-vision/,metal-scrap,tonne
Manganese Steel Scrap,₹92/ kg,https://www.indiamart.com/proddetail/manganese-steel-scrap-24770520155.html,metal-scrap,kg
"CRC Bundle Foundry Scrap, For Industrial","₹30,000/ tonne",https://www.indiamart.com/proddetail/crc-bundle-foundry-scrap-21162848291.html,metal-scrap,tonne
"Gunmetal Scrap, 50 Kg",₹500/ kg,https://www.indiamart.com/proddetail/gunmetal-scrap-20355924491.html,metal-scrap,kg
Gun Metal Scrap,₹540/ kg,https://www.indiamart.com/proddetail/gun-metal-scrap-24336113933.html,metal-scrap,kg
Bronze Scrap,₹900/ kg,https://www.indiamart.com/proddetail/bronze-scrap-22042394348.html,metal-scrap,kg
Aluminium Electric Component Scrap,₹98/ kg,https://www.indiamart.com/proddetail/aluminium-electric-component-scrap-2851674572873.html,metal-scrap,kg
"Stainless Steel 304 Scrap, Packaging Type: Loose, Plate Offcuts",₹1.4 lakh/ tonne,https://www.indiamart.com/proddetail/stainless-steel-304-scrap-2849620053612.html,metal-scrap,tonne
Manganese Steel Scrap,₹33/ kg,https://www.indiamart.com/proddetail/manganese-steel-scrap-20909886012.html,metal-scrap,kg
"Stainless Steel Scrap, Packaging Type: Loose, Plate Offcuts",₹75/ kg,https://www.indiamart.com/proddetail/stainless-steel-scrap-22149096333.html,metal-scrap,kg
8mm Brown Mild Steel Scrap,₹39/ kg,https://www.indiamart.com/proddetail/8mm-brown-mild-steel-scrap-2851636222173.html,metal-scrap,kg
"High Speed Steel Scraps, Thickness: 20 mm",₹170/ kg,https://www.indiamart.com/proddetail/high-speed-steel-scraps-2851864475333.html,metal-scrap,kg
Gun Metal Brass Scrap,₹452/ kg,https://www.indiamart.com/proddetail/brass-scrap-20891508891.html,metal-scrap,kg
"Stainless Steel 202 Scrap, Packaging Type: Loose, Ring Offcut",₹120/ kg,https://www.indiamart.com/proddetail/stainless-steel-202-scrap-17526831691.html,metal-scrap,kg
Flat Mild Steel Scrap,₹40/ kg,https://www.indiamart.com/proddetail/flat-mild-steel-scrap-14454508033.html,metal-scrap,kg
"Ms Sheet Metal Scrap, Packaging Type: Loose",₹30/ kg,https://www.indiamart.com/proddetail/ms-sheet-metal-scrap-2850228436048.html,metal-scrap,kg
Alumunium Waste Aluminium Foil Scrap,₹130/ kg,https://www.indiamart.com/proddetail/industrial-mild-steel-scrap-23230344173.html,metal-scrap,kg
Tower Gi Angle Scrap,₹45/ kg,https://www.indiamart.com/balajivintrade/,metal-scrap,kg
"Low Speed 1 Hp Motor Scrap, Three Phase",₹110/ kg,https://www.indiamart.com/proddetail/low-speed-1-hp-motor-scrap-24237687830.html,metal-scrap,kg
"Aluinium Silver Aluminium Wire Scrap, For Melting",₹205/ kg,https://www.indiamart.com/proddetail/aluminium-wire-scrap-26997094788.html,metal-scrap,kg
SS 304 Scrap,₹105/ kg,https://www.indiamart.com/proddetail/ss-304-scrap-17890011297.html,metal-scrap,kg
Cast Iron Boring Scrap,"₹29,000/ tonne",https://www.indiamart.com/proddetail/cast-iron-boring-scrap-9435576097.html,metal-scrap,tonne
Bhagyashali Metal Tungsten Scrap,"₹1,625/ kg",https://www.indiamart.com/proddetail/tungsten-scrap-12689661130.html,metal-scrap,kg
"Stainless Steel 409 Scrap, For Construction, Thickness: Standard",₹62/ kg,https://www.indiamart.com/proddetail/stainless-steel-409-scrap-4799998730.html,metal-scrap,kg
Manganese Flakes,₹210/ kg,https://www.indiamart.com/proddetail/manganese-flakes-21953750591.html,metal-scrap,kg
"Silver Aluminum Wire Scrap, For Industrial",₹210/ kg,https://www.indiamart.com/proddetail/aluminum-wire-scrap-11472810373.html,metal-scrap,kg
Copper Sheet Scrap,₹400/ kg,https://www.indiamart.com/proddetail/copper-sheet-scrap-26746825897.html,metal-scrap,kg
"316 L Stainless Steel Scrap, Thickness: 3 MM +, 8 Inch/12 Inch",₹260/ kg,https://www.indiamart.com/proddetail/316-l-stainless-steel-scrap-22238344455.html,metal-scrap,kg
Third party manufacturers All types Copper scrap,₹650/ kg,https://www.indiamart.com/proddetail/third-party-manufacturers-all-types-copper-scrap-2850804528948.html,metal-scrap,kg
52 kg Used Rail Track,"₹45,000/ tonne",https://www.indiamart.com/proddetail/52-kg-used-rail-track-20709526588.html,metal-scrap,tonne
Toughened glass fitters,₹310/ tonne,https://www.indiamart.com/vijaylaxmi-glass-traders/,metal-scrap,tonne
Automobile CI Scrap,"₹37,000/ tonne",https://www.indiamart.com/global-steel-hubli/,metal-scrap,tonne
Powder Zinc Ash Zinc Dust,₹27/ kg,https://www.zincsulphate.in/,metal-scrap,kg
"Silver Aluminum 6063 Scrap, For Melting, Packaging Type: 25 kg",₹195/ kg,https://www.indiamart.com/proddetail/aluminum-6063-scrap-20915288355.html,metal-scrap,kg
Zinc Dust,₹265/ kg,https://www.indiamart.com/proddetail/zinc-dust-4175474191.html,metal-scrap,kg
"Ash Factory Waste Aluminum Powder Scrap, For Machinery",₹149/ kg,https://www.indiamart.com/proddetail/factory-waste-aluminum-powder-scrap-2849016370512.html,metal-scrap,kg
Zinc Pure Ash 65%,₹85/ kg,https://www.indiamart.com/kingaru-metals/,metal-scrap,kg
MS Scrap,"₹32,000/ tonne",https://www.indiamart.com/atlas-enterprise-himatnagar/,metal-scrap,tonne
All Type M S Scrap,₹42/ kg,https://www.indiamart.com/universal-agri-genetics/,metal-scrap,kg
304 Ss Scrap,₹135/ kg,https://www.indiamart.com/kabir-enterprises-himatnagar/,metal-scrap,kg
Aluminum Car Engine Scrap,₹490/ kg,https://www.indiamart.com/proddetail/aluminum-car-engine-scrap-2851678356848.html,metal-scrap,kg
Silver 97.99% Aluminum Purja Scrap,₹160/ kg,https://www.indiamart.com/proddetail/97-99-aluminum-purja-scrap-2851626663291.html,metal-scrap,kg
"Silver Aluminum Wire Scrap, For Metal Industry","₹22,000/ tonne",https://www.indiamart.com/proddetail/aluminum-wire-scrap-25403894262.html,metal-scrap,tonne
Coper Scrap,₹450/ kg,https://www.indiamart.com/shree-balaji-fancy-dress-house/,metal-scrap,kg
"Silver Mild Steel Ring Scrap, For Industrial, Packaging Type: Loose",₹47/ kg,https://www.indiamart.com/proddetail/mild-steel-ring-scrap-25832357733.html,metal-scrap,kg
Powder 500gm Indochem Metal Zinc Dust,₹360/ kg,https://www.indiamart.com/proddetail/500gm-indochem-metal-zinc-dust-2851968113897.html,metal-scrap,kg
Copper Metal Turnings,"₹1,300/ kg",https://www.indiamart.com/numex-chemical-products/,metal-scrap,kg
"Ferrous Iron Scrap, For Metal Industry",₹41/ kg,https://www.indiamart.com/proddetail/ferrous-iron-scrap-26062557573.html,metal-scrap,kg
CRC Sheet Metal Scrap,"₹43,000/ tonne",https://www.indiamart.com/proddetail/crc-sheet-metal-scrap-21992344430.html,metal-scrap,tonne
"Galvanised Iron GI Ring Scrap, For Metal Industry",₹31/ kg,https://www.indiamart.com/proddetail/gi-ring-scrap-2851749729288.html,metal-scrap,kg
"SS316 Stainless Steel Scrap, Packaging Type: Loose, Plate Offcuts",₹250/ kg,https://www.indiamart.com/proddetail/ss316-stainless-steel-scrap-2851111682812.html,metal-scrap,kg
Tyre Steel Wire Scrap,₹25/ kg,https://www.indiamart.com/proddetail/tyre-steel-wire-scrap-13809006962.html,metal-scrap,kg
Copper Split Outdoor AC Condenser Scrap,₹280/ kg,https://www.indiamart.com/proddetail/split-outdoor-ac-condenser-scrap-20729918473.html,metal-scrap,kg
"Cast Iron Scrap, For Casting",₹150/ kg,https://www.indiamart.com/proddetail/cast-iron-scrap-2851848816733.html,metal-scrap,kg
Pure Lead Ingot Scrap,₹180/ kg,https://www.indiamart.com/proddetail/pure-lead-ingot-scrap-2849321296448.html,metal-scrap,kg
"Powder Rajveer Chemicals Zinc Ash Reducer, 25 kg",₹38/ kg,https://www.indiamart.com/proddetail/rajveer-chemicals-zinc-ash-reducer-2852089428297.html,metal-scrap,kg
CR Scrap,"₹43,000/ tonne",https://www.indiamart.com/proddetail/cr-scrap-2852038194212.html,metal-scrap,tonne
"0.5mm Copper Scrap, For Automobile Industry",₹600/ kg,https://www.indiamart.com/proddetail/0-5mm-copper-scrap-2850506382891.html,metal-scrap,kg
"Silver Aluminium Foil Scrap, For Melting",₹180/ kg,https://www.indiamart.com/proddetail/aluminium-foil-scrap-22666266855.html,metal-scrap,kg
"Aluminum Bronze Scrap AB2 Scrap ALBC3, For Melting machinery valves, Size: 10-25 Inch",₹600/ kg,https://www.indiamart.com/proddetail/aluminum-bronze-scrap-ab2-scrap-albc3-20624553333.html,metal-scrap,kg
"Steel Tire Wire Scrap, Packaging Type: Loose, Bars Offcuts",₹14/ kg,https://www.indiamart.com/proddetail/steel-tire-wire-scrap-6959093362.html,metal-scrap,kg
"Aluminium Bronze Scrap, 50 Kg",₹450/ kg,https://www.indiamart.com/proddetail/aluminium-bronze-scrap-2849909112373.html,metal-scrap,kg
"Aluminum Silver Aluminium Chips For Fireworks, For Melting, Size: 0.5 - 7mm",₹125/ kg,https://www.indiamart.com/proddetail/aluminium-chips-for-fireworks-26457330291.html,metal-scrap,kg
"99 % Zinc Dust Powder, 1 Kg Packet, Grade Standard: Pharma",₹400/ kg,https://www.indiamart.com/proddetail/zinc-dust-powder-23323508430.html,metal-scrap,kg
"Zinc Ash & Copper Sludge We Are Dealing In Qty, Packaging Size: 100 Kg",₹30/ kg,https://www.indiamart.com/proddetail/zinc-ash-copper-sludge-we-are-dealing-in-qty-2866902362.html,metal-scrap,kg
"Titanium Scrap, Packaging Type: Bag",₹250/ kg,https://www.indiamart.com/proddetail/titanium-scrap-25697538988.html,metal-scrap,kg
scrap,"₹65,000/ tonne",https://www.indiamart.com/starindia-ichalakaranji/,metal-scrap,tonne
Al Brick Scrap,₹95/ kg,https://www.indiamart.com/proddetail/al-brick-scrap-17171904648.html,metal-scrap,kg
Copper Scrap,₹710/ kg,https://www.indiamart.com/shri-siddhi-enterprises-ichalakaranji/,metal-scrap,kg
Ms Scrap,₹18/ kg,https://www.indiamart.com/shri-sadguru-industries-ichalakaranji/,metal-scrap,kg
Pvc Copper Cable Scrap,₹180/ kg,https://www.indiamart.com/unnati-traders-ichalakaranji/,metal-scrap,kg
M. S. Steel Scrap,₹25/ kg,https://www.indiamart.com/shri-parvati-cement/,metal-scrap,kg
Crca Scrap,"₹60,000/ tonne",https://www.indiamart.com/yashtraders-ichalakaranji/,metal-scrap,tonne
Aluminium Scrap,₹165/ tonne,https://www.indiamart.com/proddetail/aluminium-scrap-27127366888.html,metal-scrap,tonne
Iron Scrap,"₹42,000/ tonne",https://www.indiamart.com/star-power-ichalakaranji/,metal-scrap,tonne
"Brass/Copper Golden Brass Scrap Valves, For Recycling, Size: 305-1000 (mm)","₹20,508/ tonne",https://www.indiamart.com/proddetail/golden-brass-scrap-valves-2850833786133.html,metal-scrap,tonne
Iron Compressor scrap,₹400/ tonne,https://www.indiamart.com/proddetail/compressor-scrap-26048629148.html,metal-scrap,tonne
"Milberry Copper Wire Scrap, For Automobile Industry, Packaging Size: 100 Kg",₹120/ kg,https://www.indiamart.com/proddetail/milberry-copper-wire-scrap-27220653430.html,metal-scrap,kg
HMS METAL SCARP,₹35/ kg,https://www.indiamart.com/hr-automobiles-imphal/,metal-scrap,kg
Copper Wire Scrap,₹1.2 lakh/ tonne,https://www.indiamart.com/proddetail/copper-wire-scrap-22574654873.html,metal-scrap,tonne
Aluminium Scrap,₹55/ kg,https://www.indiamart.com/proddetail/aluminium-scrap-22612620073.html,metal-scrap,kg
Copper millberry wire scrap 99.9%,"₹30,550/ tonne",https://www.indiamart.com/proddetail/copper-millberry-wire-scrap-99-9-2850905411873.html,metal-scrap,tonne
Copper Wire Scrap / Copper Millberry 99.99%,"₹36,685/ tonne",https://www.indiamart.com/proddetail/copper-wire-scrap-copper-millberry-99-99-22581460973.html,metal-scrap,tonne
"Titanium turning Borings scrap, For Metal Industry",₹200/ kg,https://www.indiamart.com/proddetail/titanium-turning-borings-scrap-2850659561473.html,metal-scrap,kg
"Cast Iron Scrap, For Foundry Industry",₹40/ kg,https://www.indiamart.com/proddetail/cast-iron-scrap-21695459312.html,metal-scrap,kg
"Solid Heavy Ms Scrap, For Industrial, Packaging Type: Loose",₹41/ kg,https://www.indiamart.com/proddetail/ms-scrap-24797603730.html,metal-scrap,kg
Melting Steel Scrap,"₹21,000/ tonne",https://www.indiamart.com/proddetail/melting-steel-scrap-22099020830.html,metal-scrap,tonne
Aluminium Scrap,₹175/ tonne,https://www.indiamart.com/srl-shop/,metal-scrap,tonne
Loha Scrap,₹44/ kg,https://www.indiamart.com/company/151819717/,metal-scrap,kg
"Granules Copper Metal Turning, For Laboratory Chemicals, Catalysts, Size: 18 Mesh",₹830/ kg,https://www.indiamart.com/proddetail/copper-metal-turning-22241200997.html,metal-scrap,kg
"Silver Scrap Steel Wire, For Industrial",₹28/ kg,https://www.indiamart.com/proddetail/scrap-steel-wire-3019668312.html,metal-scrap,kg
"Silver Aluminium Wire Scrap, For Machinery, Size: Irregular",₹197/ kg,https://www.indiamart.com/proddetail/aluminium-wire-scrap-23876127530.html,metal-scrap,kg
Washed Car Bumper Scrap,₹50/ kg,https://www.indiamart.com/proddetail/washed-car-bumper-scrap-27425527597.html,metal-scrap,kg
Manganese Metal Flakes,₹500/ kg,https://www.indiamart.com/proddetail/manganese-metal-flakes-2374467512.html,metal-scrap,kg
Monel 400 Nickel Scrap,"₹1,050/ kg",https://www.indiamart.com/proddetail/monel-400-nickel-scrap-2850057735573.html,metal-scrap,kg
Aluminium Profile Scrap,₹180/ kg,https://www.indiamart.com/proddetail/aluminium-profile-scrap-22088057497.html,metal-scrap,kg
"Aluminium Gray Radiator Scrap, For Melting, Size: Aluminum",₹125/ kg,https://www.indiamart.com/proddetail/radiator-scrap-21770709462.html,metal-scrap,kg
"Aluminum Gray Aluminium Dross Dhima, For Melting, Size: 1 Tagar",₹125/ kg,https://www.indiamart.com/proddetail/aluminium-dross-dhima-27573284855.html,metal-scrap,kg
"Solid Pure New Zinc Die Cast Scrap, 50kg",₹220/ kg,https://www.indiamart.com/proddetail/new-zinc-die-cast-scrap-22056202630.html,metal-scrap,kg
STAINLESS STEEL ZURIK SCRAP,₹120/ kg,https://www.indiamart.com/proddetail/stainless-steel-zurik-scrap-25980125297.html,metal-scrap,kg
"Black HMS SS Scrap, Packaging Type: Loose","₹41,500/ tonne",https://www.indiamart.com/proddetail/hms-ss-scrap-22013454988.html,metal-scrap,tonne
CRC Sheet Metal Scrap Bundles,"₹42,500/ tonne",https://www.indiamart.com/proddetail/crc-sheet-metal-scrap-bundles-21794893430.html,metal-scrap,tonne
"60% Zinc Ash Powder, Loose","₹85,000/ tonne",https://www.indiamart.com/proddetail/zinc-ash-powder-25688070291.html,metal-scrap,tonne
"Brass Vasan Scrap / Chadri Scrap, Packaging Size: 50 kg",₹500/ kg,https://www.indiamart.com/proddetail/brass-vasan-scrap-chadri-scrap-2851902315330.html,metal-scrap,kg
"Silver Aluminium Extrusion Scrap, For Melting",₹189/ kg,https://www.indiamart.com/proddetail/aluminium-extrusion-scrap-23316288955.html,metal-scrap,kg
"Powder 72 To 75 % Zinc Ash Zinc Dust, Metric Tone",₹100/ kg,https://www.indiamart.com/proddetail/zinc-ash-zinc-dust-22222521533.html,metal-scrap,kg
"99.99% Brown Copper Wire Scrap, Grade: Grade A",₹775/ kg,https://www.indiamart.com/proddetail/copper-wire-scrap-26010043430.html,metal-scrap,kg
"Silver Aluminium Scrap, For Melting, Size: 1",₹1.6 lakh/ tonne,https://www.indiamart.com/proddetail/aluminium-scrap-12584964991.html,metal-scrap,tonne
Waste Iron Scrap,₹30/ kg,https://www.indiamart.com/sadiq-enterprises-jodhpur/,metal-scrap,kg
Cast Iron Scrap,₹52/ kg,https://www.indiamart.com/rajasthan-arts-crafts-house/,metal-scrap,kg
Aluminium Ash,"₹9,000/ tonne",https://www.indiamart.com/siyarco-industries-jodhpur/,metal-scrap,tonne
"Mild Steel Scrap, For Metal Industry, Packaging Type: Loose",₹50/ kg,https://www.indiamart.com/proddetail/mild-steel-scrap-26048721948.html,metal-scrap,kg
HEAVY MELTING SCRAP,"₹24,800/ tonne",https://www.indiamart.com/proddetail/heavy-melting-scrap-21776363348.html,metal-scrap,tonne
